material_id,formula,pred_log10_sigma,pred_spread,in_training
mp-780436,Li8Mn5Fe3(BO3)8,-8.179034054834482,2.664903834990548,False
mp-778477,Li8Mn5Fe3(BO3)8,-8.179034054834482,2.664903834990548,False
mp-778174,Li8Mn5Fe3(BO3)8,-8.179034054834482,2.664903834990548,False
mp-778302,Li8Mn5Fe3(BO3)8,-8.179034054834482,2.664903834990548,False
mp-777765,Li8Mn5Fe3(BO3)8,-8.179034054834482,2.664903834990548,False
mp-774042,Li8Mn5Fe3(BO3)8,-8.179034054834482,2.664903834990548,False
mp-774299,Li8Mn5Fe3(BO3)8,-8.179034054834482,2.664903834990548,False
mp-777962,Li8Mn5Fe3(BO3)8,-8.179034054834482,2.664903834990548,False
mp-756504,LiMn3CrO8,-8.180626431244189,2.6991509563012714,False
mp-559155,LiMg4V3O12,-8.182819108338473,2.597006282533774,False
mp-1177897,Li2MnFe(BO3)2,-8.18293739192616,2.6809977571496764,False
mp-775281,Li2MnFe(BO3)2,-8.18293739192616,2.6809977571496764,False
mp-777815,Li2MnFe(BO3)2,-8.18293739192616,2.6809977571496764,False
mp-775261,Li2MnFe(BO3)2,-8.18293739192616,2.6809977571496764,False
mp-777856,Li2MnFe(BO3)2,-8.18293739192616,2.6809977571496764,False
mp-778202,Li2MnFe(BO3)2,-8.18293739192616,2.6809977571496764,False
mp-777758,Li2MnFe(BO3)2,-8.18293739192616,2.6809977571496764,False
mp-779471,Li2MnFe(BO3)2,-8.18293739192616,2.6809977571496764,False
mp-774393,Li2MnFe(BO3)2,-8.18293739192616,2.6809977571496764,False
mp-779418,Li2MnFe(BO3)2,-8.18293739192616,2.6809977571496764,False
mp-779362,Li2MnFe(BO3)2,-8.18293739192616,2.6809977571496764,False
mp-779890,Li2MnFe(BO3)2,-8.18293739192616,2.6809977571496764,False
mp-777570,Li2MnFe(BO3)2,-8.18293739192616,2.6809977571496764,False
mp-779444,Li2MnFe(BO3)2,-8.18293739192616,2.6809977571496764,False
mp-780499,Li2MnFe(BO3)2,-8.18293739192616,2.6809977571496764,False
mp-780497,Li2MnFe(BO3)2,-8.18293739192616,2.6809977571496764,False
mp-780483,Li2MnFe(BO3)2,-8.18293739192616,2.6809977571496764,False
mp-777511,Li2MnFe(BO3)2,-8.18293739192616,2.6809977571496764,False
mp-780583,Li2MnFe(BO3)2,-8.18293739192616,2.6809977571496764,False
mp-756125,Li2MnFe(BO3)2,-8.18293739192616,2.6809977571496764,False
mp-755710,Li2MnFe(BO3)2,-8.18293739192616,2.6809977571496764,False
mp-755319,Li2MnFe(BO3)2,-8.18293739192616,2.6809977571496764,False
mp-755129,Li2MnFe(BO3)2,-8.18293739192616,2.6809977571496764,False
mp-754863,Li2MnFe(BO3)2,-8.18293739192616,2.6809977571496764,False
mp-755800,Li2MnFe(BO3)2,-8.18293739192616,2.6809977571496764,False
mp-755990,Li2MnFe(BO3)2,-8.18293739192616,2.6809977571496764,False
mp-1666339,Li7Mn4CoO12,-8.187494681161319,2.094300336122016,False
mp-771093,Li3Cr10Fe5O24,-8.187678420267652,2.7526521077120547,False
mp-1190132,Li2Ti3O7,-8.19082928815386,1.1744553704584983,False
mp-777438,Li8MnFe7(BO3)8,-8.190945332123286,2.6805979965601665,False
mp-780440,Li8MnFe7(BO3)8,-8.190945332123286,2.6805979965601665,False
mp-850743,Li8MnFe7(BO3)8,-8.190945332123286,2.6805979965601665,False
mp-778004,Li8MnFe7(BO3)8,-8.190945332123286,2.6805979965601665,False
mp-778083,Li8MnFe7(BO3)8,-8.190945332123286,2.6805979965601665,False
mp-850260,Li8MnFe7(BO3)8,-8.190945332123286,2.6805979965601665,False
mp-778203,Li8MnFe7(BO3)8,-8.190945332123286,2.6805979965601665,False
mp-1176836,Li8MnFe7(BO3)8,-8.190945332123286,2.6805979965601665,False
mp-1176839,Li8MnFe7(BO3)8,-8.190945332123286,2.6805979965601665,False
mp-1176833,Li8MnFe7(BO3)8,-8.190945332123286,2.6805979965601665,False
mp-1176831,Li8MnFe7(BO3)8,-8.190945332123286,2.6805979965601665,False
mp-774173,Li8MnFe7(BO3)8,-8.190945332123286,2.6805979965601665,False
mp-778844,Li8MnFe7(BO3)8,-8.190945332123286,2.6805979965601665,False
mp-778755,Li8MnFe7(BO3)8,-8.190945332123286,2.6805979965601665,False
mp-777802,Li8MnFe7(BO3)8,-8.190945332123286,2.6805979965601665,False
mp-778754,Li8MnFe7(BO3)8,-8.190945332123286,2.6805979965601665,False
mp-831262,LiMnBO3,-8.192461354732746,2.6480983844173385,False
mp-753767,LiMnBO3,-8.192461354732746,2.6480983844173385,False
mp-19131,LiMnBO3,-8.192461354732746,2.6480983844173385,False
mp-831163,LiMnBO3,-8.192461354732746,2.6480983844173385,False
mp-780938,Li4MnFe3(BO3)4,-8.192731406504366,2.6817205312126466,False
mp-777637,Li4MnFe3(BO3)4,-8.192731406504366,2.6817205312126466,False
mp-779783,Li4MnFe3(BO3)4,-8.192731406504366,2.6817205312126466,False
mp-777790,Li4MnFe3(BO3)4,-8.192731406504366,2.6817205312126466,False
mp-779072,Li4MnFe3(BO3)4,-8.192731406504366,2.6817205312126466,False
mp-778398,Li4MnFe3(BO3)4,-8.192731406504366,2.6817205312126466,False
mp-780977,Li4MnFe3(BO3)4,-8.192731406504366,2.6817205312126466,False
mp-755639,Li4MnFe3(BO3)4,-8.192731406504366,2.6817205312126466,False
mp-850362,Li4MnFe3(BO3)4,-8.192731406504366,2.6817205312126466,False
mp-755204,Li4MnFe3(BO3)4,-8.192731406504366,2.6817205312126466,False
mp-775258,Li4MnFe3(BO3)4,-8.192731406504366,2.6817205312126466,False
mp-755859,Li4MnFe3(BO3)4,-8.192731406504366,2.6817205312126466,False
mp-1177334,Li4MnFe3(BO3)4,-8.192731406504366,2.6817205312126466,False
mp-1177388,Li4MnFe3(BO3)4,-8.192731406504366,2.6817205312126466,False
mp-778994,Li4MnFe3(BO3)4,-8.192731406504366,2.6817205312126466,False
mp-778297,Li8Mn7Fe(BO3)8,-8.192817641178452,2.6547588434390073,False
mp-777768,Li8Mn7Fe(BO3)8,-8.192817641178452,2.6547588434390073,False
mp-778272,Li8Mn7Fe(BO3)8,-8.192817641178452,2.6547588434390073,False
mp-778135,Li8Mn7Fe(BO3)8,-8.192817641178452,2.6547588434390073,False
mp-778205,Li8Mn7Fe(BO3)8,-8.192817641178452,2.6547588434390073,False
mp-775268,Li8Mn7Fe(BO3)8,-8.192817641178452,2.6547588434390073,False
mp-777357,Li8Mn7Fe(BO3)8,-8.192817641178452,2.6547588434390073,False
mp-777792,Li8Mn7Fe(BO3)8,-8.192817641178452,2.6547588434390073,False
mp-777788,Li8Mn7Fe(BO3)8,-8.192817641178452,2.6547588434390073,False
mp-850226,Li8Mn7Fe(BO3)8,-8.192817641178452,2.6547588434390073,False
mp-778495,Li8Mn7Fe(BO3)8,-8.192817641178452,2.6547588434390073,False
mp-777795,Li8Mn7Fe(BO3)8,-8.192817641178452,2.6547588434390073,False
mp-774189,Li8Mn7Fe(BO3)8,-8.192817641178452,2.6547588434390073,False
mp-777727,Li8Mn7Fe(BO3)8,-8.192817641178452,2.6547588434390073,False
mp-779074,Li8Mn7Fe(BO3)8,-8.192817641178452,2.6547588434390073,False
mp-779520,Li8Mn7Fe(BO3)8,-8.192817641178452,2.6547588434390073,False
mp-778721,Li8Mn7Fe(BO3)8,-8.192817641178452,2.6547588434390073,False
mp-777649,Li8Mn7Fe(BO3)8,-8.192817641178452,2.6547588434390073,False
mp-777729,Li8Mn7Fe(BO3)8,-8.192817641178452,2.6547588434390073,False
mp-780298,Li8Mn7Fe(BO3)8,-8.192817641178452,2.6547588434390073,False
mp-774349,Li6MnFe5(BO3)6,-8.192989337752907,2.6782943693780483,False
mp-777774,Li6MnFe5(BO3)6,-8.192989337752907,2.6782943693780483,False
mp-779877,Li6MnFe5(BO3)6,-8.192989337752907,2.6782943693780483,False
mp-779627,Li6MnFe5(BO3)6,-8.192989337752907,2.6782943693780483,False
mp-777520,Li6MnFe5(BO3)6,-8.192989337752907,2.6782943693780483,False
mp-774324,Li6MnFe5(BO3)6,-8.192989337752907,2.6782943693780483,False
mp-778494,Li6MnFe5(BO3)6,-8.192989337752907,2.6782943693780483,False
mp-779011,Li6MnFe5(BO3)6,-8.192989337752907,2.6782943693780483,False
mp-779784,Li6MnFe5(BO3)6,-8.192989337752907,2.6782943693780483,False
mp-779891,Li6Mn5Fe(BO3)6,-8.193059025423764,2.65459726179149,False
mp-850228,Li6Mn5Fe(BO3)6,-8.193059025423764,2.65459726179149,False
mp-774303,Li6Mn5Fe(BO3)6,-8.193059025423764,2.65459726179149,False
mp-774368,Li6Mn5Fe(BO3)6,-8.193059025423764,2.65459726179149,False
mp-778872,Li6Mn5Fe(BO3)6,-8.193059025423764,2.65459726179149,False
mp-774362,Li6Mn5Fe(BO3)6,-8.193059025423764,2.65459726179149,False
mp-778476,Li6Mn5Fe(BO3)6,-8.193059025423764,2.65459726179149,False
mp-774370,Li6Mn5Fe(BO3)6,-8.193059025423764,2.65459726179149,False
mp-778260,Li6Mn5Fe(BO3)6,-8.193059025423764,2.65459726179149,False
mp-779446,Li3MnFe2(BO3)3,-8.193455251264423,2.6858020629766135,False
mp-774348,Li3MnFe2(BO3)3,-8.193455251264423,2.6858020629766135,False
mp-755332,Li3MnFe2(BO3)3,-8.193455251264423,2.6858020629766135,False
mp-774373,Li3MnFe2(BO3)3,-8.193455251264423,2.6858020629766135,False
mp-777431,Li3MnFe2(BO3)3,-8.193455251264423,2.6858020629766135,False
mp-778271,Li3MnFe2(BO3)3,-8.193455251264423,2.6858020629766135,False
mp-780474,Li3MnFe2(BO3)3,-8.193455251264423,2.6858020629766135,False
mp-778821,Li3MnFe2(BO3)3,-8.193455251264423,2.6858020629766135,False
mp-778723,Li3MnFe2(BO3)3,-8.193455251264423,2.6858020629766135,False
mp-779053,Li8Mn3Fe5(BO3)8,-8.193607237091543,2.685590678152784,False
mp-778883,Li8Mn3Fe5(BO3)8,-8.193607237091543,2.685590678152784,False
mp-780470,Li8Mn3Fe5(BO3)8,-8.193607237091543,2.685590678152784,False
mp-775378,Li8Mn3Fe5(BO3)8,-8.193607237091543,2.685590678152784,False
mp-1176886,Li8Mn3Fe5(BO3)8,-8.193607237091543,2.685590678152784,False
mp-777583,Li8Mn3Fe5(BO3)8,-8.193607237091543,2.685590678152784,False
mp-777943,Li8Mn3Fe5(BO3)8,-8.193607237091543,2.685590678152784,False
mp-775252,Li8Mn3Fe5(BO3)8,-8.193607237091543,2.685590678152784,False
mp-777957,Li8Mn3Fe5(BO3)8,-8.193607237091543,2.685590678152784,False
mp-775257,Li8Mn3Fe5(BO3)8,-8.193607237091543,2.685590678152784,False
mp-1176891,Li8Mn3Fe5(BO3)8,-8.193607237091543,2.685590678152784,False
mp-778045,Li8Mn3Fe5(BO3)8,-8.193607237091543,2.685590678152784,False
mp-774662,Li3Mn5Cr3O16,-8.19509836308144,2.75960861080817,False
mp-1195467,Li2MgB12(H4O7)4,-8.195590389393463,2.8905173184398123,False
mp-1199885,Li12Mo5O17,-8.19761869308238,2.179834615185884,False
mp-778382,Li4Mn3Fe(BO3)4,-8.198336976134874,2.6640010698474543,False
mp-778265,Li4Mn3Fe(BO3)4,-8.198336976134874,2.6640010698474543,False
mp-755626,Li4Mn3Fe(BO3)4,-8.198336976134874,2.6640010698474543,False
mp-778007,Li4Mn3Fe(BO3)4,-8.198336976134874,2.6640010698474543,False
mp-777746,Li4Mn3Fe(BO3)4,-8.198336976134874,2.6640010698474543,False
mp-777998,Li4Mn3Fe(BO3)4,-8.198336976134874,2.6640010698474543,False
mp-777852,Li4Mn3Fe(BO3)4,-8.198336976134874,2.6640010698474543,False
mp-779789,Li4Mn3Fe(BO3)4,-8.198336976134874,2.6640010698474543,False
mp-777429,Li4Mn3Fe(BO3)4,-8.198336976134874,2.6640010698474543,False
mp-754680,Li4Mn3Fe(BO3)4,-8.198336976134874,2.6640010698474543,False
mp-754562,Li4Mn3Fe(BO3)4,-8.198336976134874,2.6640010698474543,False
mp-775239,Li4Mn3Fe(BO3)4,-8.198336976134874,2.6640010698474543,False
mp-774377,Li4Mn3Fe(BO3)4,-8.198336976134874,2.6640010698474543,False
mp-778866,Li4Mn3Fe(BO3)4,-8.198336976134874,2.6640010698474543,False
mp-779066,Li4Mn3Fe(BO3)4,-8.198336976134874,2.6640010698474543,False
mp-755967,Li4Mn3Fe(BO3)4,-8.198336976134874,2.6640010698474543,False
mp-781603,Li4Mn3Fe(BO3)4,-8.198336976134874,2.6640010698474543,False
mp-1177397,Li4Mn3Fe(BO3)4,-8.198336976134874,2.6640010698474543,False
mp-850958,Li4Mn3Fe(BO3)4,-8.198336976134874,2.6640010698474543,False
mp-769637,Li5Ti6FeO16,-8.203599066819738,1.2213851860763871,False
mp-770361,LiV2BO5,-8.206096742418984,1.9706861633651025,False
mp-4156,Li2ZrO3,-8.206490135245609,1.914477346828227,True
mp-560157,LiMgVO4,-8.20703317185634,2.4109523258394683,False
mp-772854,Li2NbV3O8,-8.207510355019823,1.5025231490966726,False
mp-772509,Li2NbV3O8,-8.207510355019823,1.5025231490966726,False
mp-777682,Li2NbV3O8,-8.207510355019823,1.5025231490966726,False
mp-8926,Li3BN2,-8.208642515689164,1.34739218332414,True
mp-5914,Li3BN2,-8.208642515689164,1.34739218332414,True
mp-5001,Li3BN2,-8.208642515689164,1.34739218332414,True
mp-6711,Na3Li3Al2F12,-8.212783388036495,2.9484709415966717,False
mp-770954,Li4Nb2V3Cr3O16,-8.213685695433675,1.3351021559732954,False
mp-775999,Li4Ti3Nb2Fe3O16,-8.214286555208313,1.489307261463737,False
mp-1175354,Li7Mn5O12,-8.216250564950402,2.108705632362294,False
mp-1175313,Li7Mn5O12,-8.216250564950402,2.108705632362294,False
mp-604459,Li2B4H4O9,-8.217569689869105,2.671134455738286,False
mp-773399,Li3Fe(PO4)2,-8.220991438847093,3.1103332753311297,False
mp-760008,Li3Fe(PO4)2,-8.220991438847093,3.1103332753311297,False
mp-755327,LiCr3(FeO4)2,-8.221928172215726,2.791593482114151,False
mp-3524,LiPN2,-8.229759611848403,3.0743882735917487,False
mp-1247728,LiV2FeO7,-8.23033190957619,2.602140779659832,False
mp-1079483,LiAuF6,-8.230413048730766,3.1276763269434658,False
mp-4779,Li2B4O7,-8.234585628340511,2.3608323126528887,False
mp-754758,Li2FeO2F,-8.234621017964159,3.207847119638315,False
mp-1176863,Li7V3P8O29,-8.23946009312697,3.3330340913830923,False
mp-1176857,Li7V3P8O29,-8.23946009312697,3.3330340913830923,False
mp-757373,Li7V3P8O29,-8.23946009312697,3.3330340913830923,False
mp-760223,Li7V3P8O29,-8.23946009312697,3.3330340913830923,False
mp-760789,Li7V3P8O29,-8.23946009312697,3.3330340913830923,False
mp-1176897,Li7V3P8O29,-8.23946009312697,3.3330340913830923,False
mp-2764589,LiCuF3,-8.239943745615422,3.0423991396868053,False
mp-861271,LiMnNbO4,-8.240169143633306,1.4105812530472914,False
mp-771705,LiMnNbO4,-8.240169143633306,1.4105812530472914,False
mp-775865,Li2Ti3MnO8,-8.244518343819722,1.3884397659554721,False
mp-774582,Li2Ti3MnO8,-8.244518343819722,1.3884397659554721,False
mp-755500,Li4AlCr3O8,-8.246982268188578,2.065922951253864,False
mp-754006,Li4AlCr3O8,-8.246982268188578,2.065922951253864,False
mp-755675,Li4AlCr3O8,-8.246982268188578,2.065922951253864,False
mp-768808,Li4AlCr3O8,-8.246982268188578,2.065922951253864,False
mp-768694,Li4AlCr3O8,-8.246982268188578,2.065922951253864,False
mp-768763,Li4AlCr3O8,-8.246982268188578,2.065922951253864,False
mp-768851,Li4AlCr3O8,-8.246982268188578,2.065922951253864,False
mp-768749,Li4AlCr3O8,-8.246982268188578,2.065922951253864,False
mp-770341,Li4AlCr3O8,-8.246982268188578,2.065922951253864,False
mp-6253,KLiBeF4,-8.247659448245747,3.193938340411929,False
mp-754365,Li2Cr2O7,-8.258155356587709,1.856440775806135,False
mp-770678,Li2Cr2O7,-8.258155356587709,1.856440775806135,False
mp-1180580,LiHF2,-8.259294940265328,3.002759196808655,False
mp-24199,LiHF2,-8.259294940265328,3.002759196808655,False
mp-562137,KLiCO3,-8.259579973919356,3.3657974954123575,False
mp-775164,Li2NbCr3O8,-8.261380600835345,1.425461610389123,False
mp-758202,Li2NbCr3O8,-8.261380600835345,1.425461610389123,False
mp-755986,Li2NbCr3O8,-8.261380600835345,1.425461610389123,False
mp-541661,LiZr2(PO4)3,-8.2619355024209,1.0589289100555677,True
mp-10499,LiZr2(PO4)3,-8.2619355024209,1.0589289100555677,True
mp-681439,LiZr2(PO4)3,-8.2619355024209,1.0589289100555677,True
mp-759280,LiZr2(PO4)3,-8.2619355024209,1.0589289100555677,True
mp-773068,LiZr2(PO4)3,-8.2619355024209,1.0589289100555677,True
mp-13986,Li2PtF6,-8.26307892205384,3.0297166927714003,False
mp-1189929,Li2PtF6,-8.26307892205384,3.0297166927714003,False
mp-557177,Li2Al(BO2)5,-8.264550099808446,2.5126492463557115,False
mp-555377,Li4WO5,-8.265176160909672,3.1000092884243995,False
mp-1190625,Li2Ti6O13,-8.268349863610313,1.6510132440708296,False
mp-676694,LiNbO3,-8.27608272072424,1.3771571675037335,False
mp-675069,LiNbO3,-8.27608272072424,1.3771571675037335,False
mp-1196213,LiNbO3,-8.27608272072424,1.3771571675037335,False
mp-674361,LiNbO3,-8.27608272072424,1.3771571675037335,False
mp-3731,LiNbO3,-8.27608272072424,1.3771571675037335,False
mp-686057,LiNbO3,-8.27608272072424,1.3771571675037335,False
mp-1078377,LiNbO3,-8.27608272072424,1.3771571675037335,False
mp-1173952,Li3Mn2O5,-8.281015455689081,2.203006401202633,False
mp-1173962,Li3Mn2O5,-8.281015455689081,2.203006401202633,False
mp-1173947,Li3Mn2O5,-8.281015455689081,2.203006401202633,False
mp-765559,LiAgF4,-8.281124680594017,2.871554153549403,False
mp-1305321,Li2MnO2F,-8.290177905949298,3.158086957430277,False
mp-1280554,Li2MnO2F,-8.290177905949298,3.158086957430277,False
mp-1275690,Li2MnO2F,-8.290177905949298,3.158086957430277,False
mp-504460,LiMnGaF6,-8.293861116207152,3.4070674317753786,False
mp-27920,Li8CoO6,-8.29589850287396,2.8067427495773623,False
mp-554560,Li4Be3P3BrO12,-8.301082356246651,3.248937703171394,False
mp-2045219,Li5BiO5,-8.302073969453986,1.1696567439203196,True
mp-29365,Li5BiO5,-8.302073969453986,1.1696567439203196,True
mp-730585,LiBH2OF4,-8.303917951955235,2.9405298098546018,False
mp-1202737,Li2MoO4,-8.31084009801869,1.6721244513927729,False
mp-18050,Li2MoO4,-8.31084009801869,1.6721244513927729,False
mp-694855,Li2MoO3,-8.314223331520942,2.089351578243272,False
mp-1223324,Li2MoO3,-8.314223331520942,2.089351578243272,False
mp-531820,Li4Ti7O16,-8.317230330719248,1.3584411362356625,False
mp-559904,NaLi3SiO4,-8.317320659693857,2.817884965842236,False
mp-775564,Li2TiV3O8,-8.319195990905092,1.343550625012636,False
mp-1177856,Li2TiV3O8,-8.319195990905092,1.343550625012636,False
mp-778325,Li2TiV3O8,-8.319195990905092,1.343550625012636,False
mp-1304584,Li2TiV3O8,-8.319195990905092,1.343550625012636,False
mp-31488,Li3NbO4,-8.323374424321885,2.3565418595929253,False
mp-756856,Li5Fe7O12,-8.323543936072852,2.9863878810429694,False
mp-1222513,Li3Fe2CoO6,-8.336644600774079,3.020255284563342,False
mp-766727,Li5Fe11O16,-8.339319076774517,3.047002522601044,False
mp-558267,NaLiSiB3HO8,-8.343334663248132,2.9014237161977006,False
mp-775306,Li2Ti3FeO8,-8.345833704439706,1.4192145613833096,False
mp-776073,Li4Ti3Nb2Co3O16,-8.347529734351719,1.6222322146813668,False
mp-759244,Li12Nb14ZnO42,-8.348661241117703,1.687231257372089,False
mp-767604,Li12Nb14ZnO42,-8.348661241117703,1.687231257372089,False
mp-18860,Li2VSiO5,-8.350827204488827,2.6993403938614753,False
mp-553926,NaLiB4O7,-8.351322748010585,2.7842900825832797,False
mp-558294,Li3TaO4,-8.362663573956727,3.1232439081180132,False
mp-3151,Li3TaO4,-8.362663573956727,3.1232439081180132,False
mp-530399,LiAl5O8,-8.362696386877124,2.7452665815202666,False
mp-1138,LiF,-8.363454574630289,2.7920669254756207,False
mp-1185301,LiF,-8.363454574630289,2.7920669254756207,False
mp-1222347,LiTiCrO4,-8.37387156422433,1.1172275669866734,False
mp-756275,LiTiCrO4,-8.37387156422433,1.1172275669866734,False
mp-1176792,LiAgF2,-8.37583249942214,2.96834724556533,False
mp-752767,LiAgF2,-8.37583249942214,2.96834724556533,False
mp-762676,Li4Nb2V3Fe3O16,-8.379175437014364,1.5788306558381897,False
mp-556229,Li2MnF5,-8.383622015931476,3.3669106872327133,False
mp-1210877,Li2TcO3,-8.388080606941369,2.1215350359235483,False
mp-772151,Li2Ti4O9,-8.388336398498792,1.4333480156799283,False
mp-752722,Li4MnSi2O7,-8.400195255811115,3.3219563769272815,False
mp-752430,Li4MnSi2O7,-8.400195255811115,3.3219563769272815,False
mp-1178077,Li24MnCr11O36,-8.401497288382862,2.711652118178748,False
mp-4622,Li2BeF4,-8.401650538839354,2.975458914885132,False
mp-757988,Li4FeSi2O7,-8.409970691071209,3.321966886077377,False
mp-753713,Li4FeSi2O7,-8.409970691071209,3.321966886077377,False
mp-1188124,LiAl(PS3)2,-8.414025690459434,2.4559163885488866,False
mp-24560,LiB2H3O5,-8.415133521552754,2.7734997296039725,False
mp-1301329,LiTiMnO4,-8.416464136210099,1.4090691649947926,False
mp-19440,LiVO3,-8.422588892837572,1.1650269144569236,True
mp-19373,LiVO3,-8.422588892837572,1.1650269144569236,True
mp-703230,LiVO3,-8.422588892837572,1.1650269144569236,True
mp-773082,Li2V3CrO8,-8.426501251009777,1.1808395492336168,False
mp-1277730,Li2V3CrO8,-8.426501251009777,1.1808395492336168,False
mp-1302892,Li2V3CrO8,-8.426501251009777,1.1808395492336168,False
mp-1275513,Li2V3CrO8,-8.426501251009777,1.1808395492336168,False
mp-4657,Li5GaO4,-8.432626965509439,1.8053311933901646,True
mp-780842,Li24TiCr11O36,-8.43554677938442,2.677608436385557,False
mp-581301,Li2MgMn3O8,-8.436864054215677,1.7846281671306066,False
mp-754265,Li2MgMn3O8,-8.436864054215677,1.7846281671306066,False
mp-697020,LiAlSiH2O5,-8.444169869282534,2.9910674090464457,False
mp-1205443,LiAlSiH2O5,-8.444169869282534,2.9910674090464457,False
mp-1245780,Li15W7N19,-8.447762800346089,3.753351185061873,False
mp-24104,LiAlSi2H2O7,-8.461210143411964,2.890044707731463,False
mp-772290,LiAgO,-8.468107424222383,2.988010312822141,False
mp-18495,SrLi(B3O5)3,-8.469668576565438,3.0682635860463314,False
mp-698205,LiB(HO2)2,-8.477722569709485,2.8502474490573957,False
mp-767687,Li4Si2NiO7,-8.479044903505313,3.2649554561555325,False
mp-755153,Li4Cr3FeO8,-8.482461484332987,1.9059993125358854,False
mp-768805,Li4Cr3FeO8,-8.482461484332987,1.9059993125358854,False
mp-768687,Li4Cr3FeO8,-8.482461484332987,1.9059993125358854,False
mp-768704,Li4Cr3FeO8,-8.482461484332987,1.9059993125358854,False
mp-770328,Li4Cr3FeO8,-8.482461484332987,1.9059993125358854,False
mp-754241,Li4Cr3FeO8,-8.482461484332987,1.9059993125358854,False
mp-768703,Li4Cr3FeO8,-8.482461484332987,1.9059993125358854,False
mp-1177503,Li4Cr3FeO8,-8.482461484332987,1.9059993125358854,False
mp-759199,Li4Cr3FeO8,-8.482461484332987,1.9059993125358854,False
mp-768894,Li4Cr3FeO8,-8.482461484332987,1.9059993125358854,False
mp-755721,Li4Cr3FeO8,-8.482461484332987,1.9059993125358854,False
mp-1275702,Li2MnV3O8,-8.486357630052773,1.3633211492527388,False
mp-1302458,Li2MnV3O8,-8.486357630052773,1.3633211492527388,False
mp-1273514,Li2MnV3O8,-8.486357630052773,1.3633211492527388,False
mp-775278,Li2MnV3O8,-8.486357630052773,1.3633211492527388,False
mp-1177891,Li2MnV3O8,-8.486357630052773,1.3633211492527388,False
mp-775327,Li2MnV3O8,-8.486357630052773,1.3633211492527388,False
mp-753926,LiVCoO4,-8.488565910309367,2.6950153238994723,False
mp-753151,LiVCoO4,-8.488565910309367,2.6950153238994723,False
mp-18147,LiGaSiO4,-8.489147313594914,3.34949082480945,False
mp-772649,LiVFeO4,-8.489839293297079,2.5364261455141834,False
mp-756201,LiVFeO4,-8.489839293297079,2.5364261455141834,False
mp-777397,Li32Ti3Cr13O48,-8.49143584360914,2.667165973816055,False
mp-777044,Li32Ti3Cr13O48,-8.49143584360914,2.667165973816055,False
mp-777482,Li32Ti3Cr13O48,-8.49143584360914,2.667165973816055,False
mp-777593,Li32Ti3Cr13O48,-8.49143584360914,2.667165973816055,False
mp-776969,Li32Ti3Cr13O48,-8.49143584360914,2.667165973816055,False
mp-777345,Li32Ti3Cr13O48,-8.49143584360914,2.667165973816055,False
mp-777558,Li32Ti3Cr13O48,-8.49143584360914,2.667165973816055,False
mp-776968,Li32Ti3Cr13O48,-8.49143584360914,2.667165973816055,False
mp-778621,Li32Ti3Cr13O48,-8.49143584360914,2.667165973816055,False
mp-1177743,Li32Ti3Cr13O48,-8.49143584360914,2.667165973816055,False
mp-755795,Li2CrO3,-8.492776558143584,2.687337460960109,False
mp-775326,Li2Ti3NiO8,-8.494355332617657,1.5599427331494107,False
mp-756409,Li2Ti3NiO8,-8.494355332617657,1.5599427331494107,False
mp-770534,Li2Mn3O7,-8.495435548882488,2.6378725831839347,False
mp-753098,LiCuF2,-8.49589112591816,2.927716749874494,False
mp-1282881,Li(CoO2)4,-8.499751432235168,2.6888923469229344,False
mp-1290247,Li(CoO2)4,-8.499751432235168,2.6888923469229344,False
mp-772115,Li2Cr3(CoO6)2,-8.504267399992038,2.6089686859532346,False
mp-756218,LiVCrO4,-8.504675967909986,1.1150446322884973,False
mp-774814,Li3Mn2V3O12,-8.50518839452797,1.1778005896634238,False
mp-768110,Li2Ti3CoO8,-8.510110260059905,1.4795336025476964,False
mp-14232,LiBO2,-8.511774258929844,2.0838008993578776,True
mp-3635,LiBO2,-8.511774258929844,2.0838008993578776,True
mp-757513,Li2Mn3CoO8,-8.51386000877839,2.780899901115707,False
mp-1211340,Li6Tm(BO3)3,-8.51509530769502,3.318318316878229,False
mp-1178192,Li15V6(P8O29)2,-8.520143015272037,3.332686785465599,False
mp-1177123,Li5Ti2Fe3O10,-8.522954912601394,1.7719815486055015,False
mp-541578,Li4Mo5O17,-8.52342194908994,1.2850590236359036,False
mp-757121,Li3V2FeO6,-8.527955143422362,1.7411635001139516,False
mp-1211468,Li6Er(BO3)3,-8.531789857445782,3.3225323502193844,False
mp-674219,LiCr3O8,-8.532274636904189,2.567297232151876,False
mp-1020163,Na3Li2Al(SiO4)2,-8.541566525641766,3.2531268681775196,False
mp-757614,LiFeO2,-8.543097710339174,2.098353042822849,False
mp-755709,LiFeO2,-8.543097710339174,2.098353042822849,False
mp-755965,LiTiFeO4,-8.546275370710676,1.4014564523249413,False
mp-769595,Li4VCr3O8,-8.549874839893583,1.672520163126481,False
mp-769593,Li4VCr3O8,-8.549874839893583,1.672520163126481,False
mp-753616,Li4VCr3O8,-8.549874839893583,1.672520163126481,False
mp-769609,Li4VCr3O8,-8.549874839893583,1.672520163126481,False
mp-769608,Li4VCr3O8,-8.549874839893583,1.672520163126481,False
mp-769605,Li4VCr3O8,-8.549874839893583,1.672520163126481,False
mp-1177300,Li4VCr3O8,-8.549874839893583,1.672520163126481,False
mp-776615,Li4VCr3O8,-8.549874839893583,1.672520163126481,False
